parent_station,stop_lon,stop_lat,stop_id,stop_name,location_type
,-4.0176728,5.3140753,node/7047063325,Gare Lagunaire du Plateau Sotra,0
,-4.0021442,5.3212342,node/7047101136,Gare lagunaire de Blockauss Sotra,0
,-4.0016118,5.3562773,node/7047930662,Arrêt,0
,-3.9856634,5.4096636,node/7047930663,Arrêt,0
,-3.9091802,5.3665112,node/7048020780,Syndicat,0
,-3.9119428,5.3739184,node/7048020781,Késsé,0
,-3.9446417,5.3676562,node/7048020782,Camp Millitaire d'Akouédo,0
,-3.9495032,5.3652501,node/7048020783,Église Apostolique de Côte d'Ivoire,0
,-4.1020069,5.3672056,node/7049258139,Yopougon Gesco - Terminus du bus 34,0
,-4.0973914,5.365903,node/7049258140,Arrêt,0
,-4.0976979,5.3634963,node/7049258141,Arrêt,0
,-4.1003995,5.3608051,node/7049258142,Arrêt,0
,-4.0998034,5.3587021,node/7049258143,Arrêt,0
,-4.0940326,5.3582214,node/7049258144,Mamie Adjoua,0
,-4.088628,5.3552799,node/7049258145,Arrêt,0
,-4.0120965,5.3009034,node/7049730219,Arrêt,0
,-3.9392397,5.2545644,node/7049730220,EPP Aéroport,0
,-3.9712512,5.2734289,node/7049730221,Sept Villas,0
,-3.9852691,5.2844982,node/7049730222,Arrêt,0
,-4.0031956,5.3485715,node/7051810979,Carrefour La Vie,0
,-4.0128221,5.3528057,node/7051810981,Terminus Liberté,0
,-3.9885668,5.3503194,node/7051810982,Ecole de Police,0
,-3.9797437,5.3530834,node/7051810984,Riviera 2,0
,-3.9788968,5.3529853,node/7051811086,Station Total Riviera 2,0
,-3.9909077,5.35446,node/7051811087,Vallon,0
,-4.0043946,5.3546991,node/7051811088,Escalier,0
,-4.0146225,5.3533605,node/7051811090,Adjamé liberté,0
,-4.0228106,5.3498521,node/7051905145,Gare Anono,0
,-4.0223607,5.3495777,node/7051905146,Station,0
,-4.0227932,5.347757,node/7051905147,Banfora,0
,-4.0227107,5.3464705,node/7051905148,Marché,0
,-4.0226899,5.3451372,node/7051905149,Eglise Saint Michel,0
,-4.0234597,5.343631,node/7051905150,Eglise,0
,-3.9993949,5.3490415,node/7051905151,SODEFOR,0
,-3.9919236,5.3494341,node/7051905152,Carrefour CHU,0
,-3.9869374,5.3505471,node/7051905153,Arrêt,0
,-3.9724706,5.3445751,node/7051905154,Terminus Anono,0
,-3.9744008,5.3452895,node/7051905155,Marché,0
,-3.9724521,5.34455,node/7051905157,Terminus Anono,0
,-3.9769623,5.3504075,node/7051905159,Arrêt,0
,-3.9778259,5.3500924,node/7051905160,Au Lavage,0
,-3.9809205,5.3510311,node/7051905161,A la Mosquée,0
,-3.9905101,5.349577,node/7051905162,Carrefour CHU,0
,-4.0228461,5.3497766,node/7051905163,Gare Anono,0
,-3.989405,5.3501191,node/7052162358,Ecole de Police,0
,-4.0226577,5.3454176,node/7052162359,Carrefour Saint Michel,0
,-4.0216117,5.3418391,node/7052162360,A La Caisse,0
,-3.9457347,5.3673438,node/7052162361,Akouédo,0
,-3.9324155,5.3719142,node/7052162362,Playce Palmeraie,0
,-3.9287925,5.3728529,node/7052162363,Nouveau Goudron,0
,-3.9122875,5.3743603,node/7052162364,Kessé,0
,-3.8981583,5.3602229,node/7052162365,CIE,0
,-3.8947412,5.3613609,node/7052162366,Station Texaco,0
,-3.8882764,5.3575885,node/7052162367,Collège Moderne,0
,-3.8845441,5.3573081,node/7052162369,Carrefour Bangui,0
,-3.8843443,5.357718,node/7052162370,Terminus Carrefour Bangui,0
,-3.8844985,5.3571933,node/7052162371,Carrefour Bangui,0
,-3.887693,5.3574283,node/7052162372,Collège Moderne,0
,-3.9374359,5.3703106,node/7052162373,Faya,0
,-4.0224532,5.350286,node/7052162375,Gare en haut,0
,-4.0218316,5.3493033,node/7052340401,Clinique Fraternité,0
,-4.0042631,5.3548993,node/7052340402,Escalier,0
,-3.9904813,5.3546376,node/7052340403,Vallon-1er Pont,0
,-4.0227482,5.3504162,node/7052340404,Gare en haut,0
,-3.9542839,5.3271876,node/7052340405,Terminus M'Pouto,0
,-3.9543486,5.3271989,node/7052340406,Terminus M'Pouto,0
,-3.9579682,5.3310206,node/7052340407,A l'Arrêt,0
,-3.9557567,5.3347781,node/7052340408,Banny,0
,-3.9537035,5.337175,node/7052340409,Maison Blanche,0
,-3.952691,5.3452694,node/7052340410,Mel Théodore,0
,-3.9545229,5.3508856,node/7052340411,Carrefour Lycée Français,0
,-3.9676865,5.3564619,node/7052340412,Cap Nord,0
,-4.0226343,5.3503214,node/7052340415,Gare en haut,0
,-4.0177533,5.3543439,node/7052366500,Adjamé Texaco,0
,-4.0145789,5.353538,node/7052366501,Adjamé Liberté,0
,-4.0256001,5.3635436,node/7052366502,Station Shell,0
,-4.0288496,5.3644663,node/7052366503,Pont ferraille,0
,-4.064189,5.353767,node/7052366504,Institut des aveugles,0
,-4.062227,5.3410046,node/7052366505,Complexe,0
,-4.0622612,5.3381504,node/7052366506,Carrefour Bicici,0
,-4.0622391,5.3372905,node/7052366507,Nouveau bureau,0
,-4.0542649,5.3222315,node/7052366509,Yopougon Koweit,0
,-4.0547359,5.3221811,node/7052366510,Yopougon Koweit,0
,-4.0599163,5.3243801,node/7052366511,Ghandi,0
,-4.0607867,5.3279734,node/7052366512,Après le feu,0
,-4.0611273,5.3287946,node/7052366513,Carrefour sapeur-pompier,0
,-4.0623853,5.3328513,node/7052366514,Pharamacie Garage,0
,-4.0623149,5.3352972,node/7052366515,Brésil,0
,-4.0623618,5.336739,node/7052366516,5 étoiles,0
,-4.0623685,5.3389242,node/7052366517,Coup d'oeil,0
,-4.0623544,5.3402167,node/7052366518,Boulagerie T7 Blé,0
,-4.0623383,5.341289,node/7052366519,Complexe,0
,-4.063367,5.3437319,node/7052366520,Menuiserie,0
,-4.0634467,5.3451185,node/7052366521,Centre Commercial,0
,-4.0634152,5.3473378,node/7052366522,Bel Air,0
,-4.0636855,5.3524365,node/7052366523,Institut des aveugles,0
,-4.0179776,5.3545094,node/7052366525,Adjamé Texaco,0
,-3.9694898,5.356037,node/7052994960,Arrêt,0
,-3.9655883,5.3575504,node/7052994961,9 Kilo,0
,-3.9554317,5.3538035,node/7052994962,Chez Momo,0
,-4.0228876,5.3504159,node/7052994963,Gare en haut,0
,-3.9409667,5.3484325,node/7052994964,Terminus Akouedo Basket,0
,-3.9420924,5.3514052,node/7052994965,Residence Axa,0
,-3.9409302,5.3536652,node/7052994966,Pharmacie,0
,-3.9407426,5.3555925,node/7052994967,Marché,0
,-3.9399876,5.3603993,node/7052994968,Carrefour Village,0
,-3.9413817,5.3594329,node/7052994969,Garage,0
,-3.9463048,5.3574386,node/7052994970,Ancien Camp Akouedo,0
,-3.9500902,5.3584115,node/7052994971,Rond Point,0
,-4.0229766,5.3505274,node/7052994973,Gare en haut,0
,-4.0014656,5.2987194,node/7054593049,Grand Carrefour de Treichville,0
,-3.9982536,5.2998985,node/7054593050,Feux Collège Autoroute,0
,-3.9967114,5.3004494,node/7054593051,Solibra,0
,-3.9893769,5.3006443,node/7054593052,Grand Carrefour de Marcory,0
,-3.9856721,5.2985331,node/7054593053,Cap Sud,0
,-3.9806651,5.2957328,node/7054593054,Échangeur Marcory,0
,-3.9731844,5.2915945,node/7054593055,Hôpital Ibis,0
,-3.9700744,5.2863103,node/7054593056,Grand Carrefour de Koumassi,0
,-3.9691208,5.2821639,node/7054593057,Koumassi - Gendarmerie,0
,-3.9660276,5.2760791,node/7054593058,Ancien Koumassi,0
,-3.958447,5.2593053,node/7054593059,Carrefour Mosquée,0
,-3.9573392,5.2565175,node/7054593060,43ème Bima,0
,-3.9553222,5.2511455,node/7054593061,Port-Bouët Phare,0
,-3.9447315,5.2470683,node/7054593062,Carrefour Aéroport,0
,-3.9118691,5.2418205,node/7054593063,Mosquée Sylla,0
,-3.9161177,5.242513,node/7054593064,Casier,0
,-3.9084828,5.2412776,node/7054593065,Jean folly,0
,-3.8968273,5.239452,node/7054593066,Gonzagueville - Corridor,0
,-3.8965698,5.239249,node/7054593068,Gonzagueville - Corridor,0
,-3.8998461,5.2397004,node/7054593069,Terre rouge,0
,-3.9120106,5.2416175,node/7054593070,Mosquée Sylla,0
,-3.9165281,5.2423247,node/7054593071,Casier,0
,-3.9446484,5.246864,node/7054593072,Carrefour Aéroport - Après le pont,0
,-3.9614162,5.2667851,node/7054593073,Akwaba - Rond-Point,0
,-3.9621313,5.2690216,node/7054593074,Akwaba - Station Total,0
,-3.9702836,5.2862983,node/7054593075,Grand Carrefour de Koumassi - Après le feu,0
,-3.9709514,5.2888222,node/7054593076,Grand Carrefour de Koumassi - Avant le feu,0
,-3.9889035,5.3000261,node/7054593077,Gare de bassam,0
,-3.9894412,5.3003252,node/7054593079,Grand Carrefour de Marcory,0
,-4.0026612,5.2994752,node/7054593081,Gare de bassam,0
,-4.0741669,5.3547164,node/7054787049,Siporex après le feu,0
,-4.0768819,5.3275194,node/7054787050,Yopougon Palais,0
,-4.074128,5.330849,node/7054787051,Terminus 40,0
,-4.073444,5.3324467,node/7054787052,Saguidiba au feu,0
,-4.0734789,5.3334922,node/7054787053,L'antenne,0
,-4.073448,5.335172,node/7054787054,Mosquée,0
,-4.0733823,5.3377208,node/7054787055,16ème,0
,-4.0734051,5.3404604,node/7054787056,Score,0
,-4.0734266,5.3431871,node/7054787057,Saint André,0
,-4.0734024,5.3461828,node/7054787058,Keneya après le feu,0
,-4.0733783,5.3468143,node/7054787059,Keneya,0
,-4.0739724,5.3522047,node/7054787060,La poste,0
,-4.0741628,5.3568288,node/7054787061,Siporex,0
,-4.0731409,5.3601442,node/7054787062,Pont piéton,0
,-4.0672085,5.3609066,node/7054787063,Premier pont,0
,-4.0306333,5.3642968,node/7054787064,Pont ferrail,0
,-4.0257033,5.3570214,node/7054787065,Mirador-Adjamé Renault,0
,-4.0243931,5.3567139,node/7054787067,Adjamé Renault,0
,-4.0244374,5.3566011,node/7054787069,Adjamé Renault,0
,-4.0275842,5.3573903,node/7054787070,Ran,0
,-4.028218,5.3607397,node/7054787071,En bas du pont,0
,-4.0292184,5.3627158,node/7054787072,Wangler,0
,-4.0740167,5.3561658,node/7054787073,Siporex après le feu,0
,-4.0740153,5.3553927,node/7054787074,Siporex au feux,0
,-4.0740033,5.3547952,node/7054787075,Siporex,0
,-4.0732482,5.3433827,node/7054787076,Saint André,0
,-4.07333,5.3342854,node/7054787077,Foyer des jeunes,0
,-4.0733314,5.3320274,node/7054787078,Saguidiba,0
,-4.0740274,5.3307989,node/7054787079,Terminus 40,0
,-4.0767995,5.327506,node/7054787080,Yopougon Palais,0
,-4.0900737,5.3161184,node/7054917910,Yopougon Niangon-Terminus 27,0
,-4.0886039,5.3173936,node/7054917911,Collège Gloris,0
,-4.0887192,5.3200176,node/7054917912,Carrefour Depôt,0
,-4.0882632,5.3211459,node/7054917913,Carrefour Timotel,0
,-4.080462,5.3244175,node/7054917914,Akadjoba,0
,-4.0734239,5.3487652,node/7054917915,Cosmos Yopougon,0
,-4.0715101,5.3558587,node/7054917916,Gabriel Gare,0
,-4.0670134,5.3560583,node/7054917917,Sable,0
,-4.0669081,5.3603942,node/7054917918,Premier pont,0
,-4.020917,5.3558654,node/7054917919,Adjamé Renault,0
,-4.0732389,5.3496357,node/7054917922,Figayo,0
,-4.0732536,5.3464872,node/7054917923,Keneya,0
,-4.0732616,5.3402595,node/7054917924,Lavage,0
,-4.0881318,5.3210711,node/7054917925,Carrefour Timotel,0
,-4.0892006,5.3163548,node/7054917926,Yopougon Niangon-Terminus 27,0
,-3.9740923,5.2922114,node/7054999100,Ibis Marcory,0
,-3.9752094,5.2924331,node/7054999103,Ibis Marcory,0
,-3.9820196,5.296287,node/7054999104,Échangeur Marcory,0
,-3.9849244,5.2978587,node/7054999105,Siège de Orange Côte d'Ivoire,0
,-3.9875966,5.2993537,node/7054999106,Grand Carrefour de Marcory,0
,-4.0145963,5.3527876,node/7054999108,Adjamé Liberté,0
,-4.0716402,5.359793,node/7055147054,Pont piéton,0
,-4.0733247,5.3333854,node/7055147055,L'antenne,0
,-4.0754168,5.3294603,node/7055147056,Exprex,0
,-4.0771924,5.3261567,node/7055147057,Yopougon Palais,0
,-4.0734722,5.3509336,node/7055147058,Figayo,0
,-4.0735272,5.3557716,node/7055147059,Siporex,0
,-4.0276406,5.3604967,node/7055147060,En bas du pont,0
,-4.0177184,5.3540868,node/7055147061,Adjamé Texaco,0
,-4.0227342,5.3615088,node/7055596701,Pont pieton,0
,-4.0271464,5.3643395,node/7055596702,Pont ferrail,0
,-4.0632784,5.346558,node/7055596703,Bel Air,0
,-4.0608108,5.3283313,node/7055596704,Carrefour sapeur-pompier,0
,-4.0597688,5.3241945,node/7055596705,Carrefour Gandhi,0
,-4.0616222,5.3197051,node/7055596706,Yopougon camp militaire,0
,-4.0617268,5.3196904,node/7055596707,Yopougon camp militaire,0
,-4.0622967,5.3210872,node/7055596709,Église cathiloque Sainte Marie,0
,-4.0599223,5.3241978,node/7055596710,Carrefour Gandhi,0
,-4.0607344,5.3289014,node/7055596711,Carrefour sapeur-pompier,0
,-4.0568438,5.3305786,node/7055596712,Centre de santé B.A.E,0
,-4.0550801,5.3342053,node/7055596713,La poste,0
,-4.0551111,5.3376503,node/7055596714,Carrefour Lama Fofana,0
,-4.0576699,5.3397387,node/7055596715,Carrefour Marché,0
,-4.0586778,5.3404714,node/7055596716,Pharmacie les Béatitudes,0
,-4.0548255,5.341791,node/7055596717,Hôtel,0
,-4.0463094,5.3415507,node/7055596718,Sibeco,0
,-4.0456362,5.3527389,node/7055596719,1er Terrain,0
,-4.0181838,5.3545669,node/7055596720,Adjamé Texaco,0
,-4.1065612,5.3242906,node/7055696176,Carrefour Académie,0
,-4.1054173,5.3269826,node/7055696177,Carrefour Super marché,0
,-4.1038898,5.3298468,node/7055696178,Lubafrique,0
,-4.1009715,5.3286184,node/7055696179,Ancien terminus,0
,-4.0983658,5.327928,node/7055696180,Carrefour Marché,0
,-4.0968034,5.3276549,node/7055696181,Église Sainte-Rita,0
,-4.091797,5.3269332,node/7055696182,Carrefour Texaco,0
,-4.0893938,5.3396078,node/7055696183,Carrefour Cité CIE,0
,-4.0892637,5.3469185,node/7055696184,Carrefour Niangon,0
,-4.084437,5.3619681,node/7055717185,Carrefour B.A.E,0
,-4.0956353,5.3648682,node/7055717187,Gesco BATIM,0
,-4.0988465,5.3626751,node/7055717188,Boulagerie,0
,-4.1001937,5.361169,node/7055717189,Boutique,0
,-4.1010211,5.3591227,node/7055717190,Rond-point de Gesco,0
,-4.1039213,5.3514577,node/7055717191,Pharmacie Alicia,0
,-4.0993984,5.3495944,node/7055717192,Sorbonne,0
,-4.1003834,5.3436885,node/7055717193,Carrefour petit canari,0
,-4.1014852,5.3356127,node/7055717194,Carrefour Anador,0
,-4.1040306,5.3300979,node/7055717195,Lubafrique,0
,-4.1066156,5.3239214,node/7055717196,Yopougon-Carrefou Académie,0
,-3.9878869,5.3809122,node/7056143583,Petro Ivoire 7è Tranche,0
,-3.9858967,5.3977447,node/7056143584,Complexe sportif Angré,0
,-3.9792247,5.3643355,node/7056198867,Jules ferry,0
,-3.9761945,5.370611,node/7056198868,Attoban camp,0
,-3.9794621,5.3667376,node/7056198869,Ong Joie de vivre,0
,-3.9861703,5.3954656,node/7056202785,Rue Lamine,0
,-3.9870822,5.3879726,node/7056202786,Côte d'Ivoire Télécom,0
,-3.9846173,5.3740465,node/7056202787,Commisariat 30è Art.,0
,-3.9805088,5.369376,node/7056202788,Église Saint Bernard,0
,-3.9778085,5.353759,node/7056202789,Riviera 2,0
,-3.9789565,5.3569076,node/7056202790,Clinique Médicale Sainte-Philomène,0
,-3.9788693,5.361908,node/7056202791,Hôtel Manhatan,0
,-3.9806268,5.3693426,node/7056202792,Église Saint Bernard,0
,-3.9843625,5.3735592,node/7056202793,Commisariat 30è Art.,0
,-3.9872687,5.3876602,node/7056202794,Côte d'Ivoire Télécom,0
,-3.9863406,5.3953414,node/7056202795,Rue Lamine,0
,-3.9853992,5.4028717,node/7056202797,Termunis 81/82,0
,-3.9852449,5.4032849,node/7056202798,Termunis 81/82,0
,-3.9777998,5.3538358,node/7056202800,Riviera 2,0
,-3.9775175,5.3538378,node/7056217830,Riviera 2,0
,-3.9905188,5.3980238,node/7056217831,Angré 22ème,0
,-3.9905684,5.3980298,node/7056217832,Angré 22ème,0
,-3.98635,5.3941384,node/7056217834,Carrefour Bluethooth,0
,-4.0717421,5.3563174,node/7056274249,Gabriel Gare,0
,-4.0741675,5.3577741,node/7056274250,Sicomex,0
,-4.0947756,5.3826599,node/7056274251,Micao,0
,-4.0946871,5.3826332,node/7056274253,Micao,0
,-4.0955186,5.3810256,node/7056274254,Pharmacie Micao,0
,-4.0946435,5.3768899,node/7056274255,Carrefour Gargill,0
,-4.0717945,5.3562386,node/7056274256,Gabriel Gare,0
,-4.0031198,5.2981499,node/7056277272,Gare de bassam,0
,-4.0169063,5.3089927,node/7056277274,Gare bateau-bus,0
,-4.0166887,5.3091966,node/7056277275,Gare bateau-bus,0
,-4.0029929,5.2983743,node/7056277277,Gare de bassam,0
,-4.0295215,5.3653423,node/7056562832,Garage en Haut,0
,-4.0237091,5.3811191,node/7056562833,Cissé 1er,0
,-4.0218383,5.3844945,node/7056562834,Lavage,0
,-4.0204348,5.3999911,node/7056562835,Express,0
,-4.0166858,5.4068598,node/7056562836,Plaque Anador,0
,-4.0162446,5.4090694,node/7056562837,Anador,0
,-4.0182616,5.4211603,node/7056562838,Abobo Gare,0
,-4.0175159,5.4197117,node/7056562841,Au Feu,0
,-4.0160079,5.4093979,node/7056562842,Anador,0
,-4.0193063,5.4017782,node/7056562843,Garage Machine,0
,-4.023445,5.3811124,node/7056562844,Cissé 2ème,0
,-4.0291976,5.3693433,node/7056562845,Guinness,0
,-4.0998007,5.3192437,node/7056730266,Carrefour Lokoa,0
,-4.1035451,5.321877,node/7056730267,Carrefour Jatak,0
,-4.1049439,5.3228151,node/7056730268,Carrefour Internat,0
,-4.1024722,5.329073,node/7056730270,Pharmacie Niangon Nord,0
,-4.0964118,5.3276022,node/7056730271,Pharmacie Ste Rita,0
,-4.0859498,5.3355058,node/7056730272,Poubelle,0
,-4.0792899,5.3396813,node/7056730273,Pont Vagabond,0
,-4.0724006,5.3447246,node/7056730275,Ecole William Ponty,0
,-4.068439,5.3466955,node/7056730276,Pharmacie Wassakara,0
,-4.0301589,5.3587519,node/7056730277,Pharmacie d'Agban,0
,-4.0261245,5.3573188,node/7056730278,Brigade d'Adjamé,0
,-4.0732878,5.3467743,node/7056730279,Pharmacie Keneya,0
,-4.0751439,5.3395304,node/7056730280,Au Score,0
,-4.0778583,5.3395324,node/7056730281,Marche de Sicogi,0
,-4.1049284,5.3229132,node/7056730282,Carrefour Internat,0
,-4.0997248,5.3192899,node/7056730283,Carrefour Lokoa,0
,-4.0096691,5.347978,node/7057184297,Lycée Technique,0
,-3.9674538,5.3567647,node/7057184298,Cap Nord,0
,-3.9639542,5.3584671,node/7057184299,9 Kilo,0
,-3.9618024,5.3597316,node/7057184300,Warren,0
,-3.9385383,5.3702292,node/7057184301,Faya,0
,-3.9295623,5.3726259,node/7057184302,Nouveau Goudron,0
,-3.9234073,5.3742081,node/7057184303,Jules Verne,0
,-3.9117752,5.3739865,node/7057184304,Kessé,0
,-3.9107318,5.3716031,node/7057184305,Coup de Frein,0
,-3.9099567,5.3692678,node/7057184306,Adaman,0
,-3.8843697,5.3581139,node/7057184307,Terminus Bingerville,0
,-3.8844157,5.3581563,node/7057184308,Terminus Bingerville,0
,-3.8911718,5.35769,node/7057184309,Sous-Préfecture,0
,-3.8944883,5.3612451,node/7057184310,Station Texaco,0
,-3.8980879,5.3601282,node/7057184311,CIE,0
,-3.9108606,5.3715337,node/7057184312,Coup de Frein,0
,-3.9124618,5.3742268,node/7057184313,Kessé,0
,-3.9214982,5.3743256,node/7057184314,Panneau Orange,0
,-3.9232584,5.3740305,node/7057184315,Jules Verne,0
,-3.9296582,5.3724022,node/7057184316,Nouveau Goudron,0
,-3.9321224,5.3717513,node/7057184317,Chantier,0
,-3.9387314,5.3699835,node/7057184318,Faya,0
,-3.9585087,5.3614581,node/7057184319,Après barrage,0
,-4.0117645,5.3536652,node/7057184320,Adjamé Liberté Gare de Bingerville,0
,-4.0284221,5.3602513,node/7057276357,En bas du pont,0
,-4.1022501,5.3672748,node/7057276359,Gare Gesco,0
,-4.029457,5.3589064,node/7057276360,Adjamé Agban,0
,-4.102291,5.3672679,node/7057912884,Gare Gesco,0
,-4.097619,5.3659041,node/7057928785,Grand Carrefour,0
,-4.0972832,5.3637686,node/7057928786,Marché,0
,-4.0985783,5.3628857,node/7057928787,Boulagerie,0
,-4.0997664,5.3586789,node/7057928788,2ème,0
,-4.093125,5.3576374,node/7057928789,Cité Mamie Adjoua,0
,-4.0911866,5.3560909,node/7057928790,Station Shell du CHU,0
,-4.0893689,5.355257,node/7057928791,Carrefour CHU,0
,-4.0845871,5.3553702,node/7057928792,Carrefour Zone,0
,-4.0790175,5.3555545,node/7057928793,Carrefour Marché,0
,-4.0761254,5.3556709,node/7057928794,Marché Siporex,0
,-4.0684835,5.3559647,node/7057928795,Auto Ecole,0
,-4.0657128,5.3566367,node/7057928796,Au Feu Du Sable,0
,-4.0526099,5.357507,node/7057928797,Garage Massa,0
,-4.0062581,5.3786237,node/7058023894,Gare Warren ZOO,0
,-3.9904665,5.3750146,node/7058023895,SOCOCE Vallon,0
,-3.9897725,5.3644019,node/7058023898,Cash Center Vallon,0
,-3.9978862,5.3781783,node/7058023899,Carrefour Duncan,0
,-4.0062734,5.3781977,node/7058023900,Gare Warren ZOO,0
,-3.9985393,5.3735899,node/7058050530,SOCOCE 2 Plateaux,0
,-4.0061165,5.37797,node/7058050532,Gare Warren ZOO,0
,-4.0061853,5.4000018,node/7058185549,Mobil Azur,0
,-3.9908917,5.4041573,node/7058185550,Petro Ivoire,0
,-3.987793,5.4041442,node/7058185551,Carrefour Notre Dame Angré,0
,-3.9789792,5.4030314,node/7058185552,Marché COCOVICO,0
,-3.956463,5.3998641,node/7058185553,Nouveau CHU Angré,0
,-3.9735586,5.4006928,node/7058185554,Cité Wedouwel,0
,-3.9781993,5.402907,node/7058185555,BICICI Djibi,0
,-3.9789967,5.4029561,node/7058185556,Marché COCOVICO,0
,-3.9853318,5.4037764,node/7058185557,Terminus 81/82,0
,-4.0063248,5.3999255,node/7058185559,Mobil,0
,-4.003952,5.3999811,node/7058225058,Azur 2,0
,-3.9992702,5.3998756,node/7058225059,Geo-Beton,0
,-3.9917627,5.3984871,node/7058225060,22ème,0
,-3.9859705,5.4039118,node/7058225061,Terminus 81/82,0
,-3.9849579,5.4037889,node/7058225062,Terminus 81/82,0
,-3.9717246,5.3789427,node/7058225063,CNPS en Haut- Boulangerie Mary's,0
,-3.9717749,5.3789741,node/7058225064,CNPS en Haut-Mary's,0
,-3.9744048,5.3860526,node/7058225066,Cash Center 8ème Tranche,0
,-3.9764325,5.3934562,node/7058225067,Temple El Bethel,0
,-3.9772882,5.3966352,node/7058225068,king Deco,0
,-3.9870594,5.3977521,node/7058225069,Complexe sportif Angre,0
,-4.0162553,5.3547411,node/7058310539,Adjamé Liberté,0
,-4.0256925,5.3411122,node/7058310540,Adjame Mairie-Dallas,0
,-4.0256196,5.3414766,node/7058310541,Adjame Mairie-Dallas,0
,-4.0166228,5.3540087,node/7058310543,Adjamé Liberté,0
,-4.0059187,5.3999884,node/7058499892,Mobil Azur,0
,-4.0054393,5.4000185,node/7058499893,Marché,0
,-3.99739,5.3996113,node/7058499894,Mahou,0
,-3.9783463,5.4146182,node/7058499895,Angré Château,0
,-3.9779788,5.4147717,node/7058499896,Angré Château Fin Goudron,0
,-3.9814241,5.4124193,node/7058499897,Fin goudron-Angré Château,0
,-3.988534,5.4075881,node/7058499898,Star 6,0
,-4.0062064,5.3999304,node/7058499899,Mobil Azur,0
,-3.9618668,5.3603471,node/7060277170,Warren Palmeraie,0
,-3.9643954,5.380575,node/7060277171,Pharmacie Rosiers,0
,-3.9646855,5.3808721,node/7060277172,Termunis des Rosiers,0
,-3.9647388,5.3812913,node/7060277173,Termunis des Rosiers,0
,-3.9617602,5.3738329,node/7060277174,Ivoire Center,0
,-3.9648145,5.3715597,node/7060277175,Pharmacie Saint-Paul,0
,-3.9618018,5.3603634,node/7060277177,Warren Palmeraie,0
,-3.959375,5.3622726,node/7060486566,Après barrage,0
,-3.9595822,5.3628794,node/7060486567,Station,0
,-3.9604227,5.3659533,node/7060486568,Foursquare,0
,-3.9603172,5.3667122,node/7060486569,King Cash,0
,-3.9602964,5.3695475,node/7060486570,Marché,0
,-3.9563294,5.3833115,node/7060486571,Carrefour Saint Viateur,0
,-3.9533937,5.3849164,node/7060486572,Palmeraie SIPIM 4,0
,-3.9533441,5.384859,node/7060486573,Palmeraie SIPIM 4,0
,-3.9558144,5.3835051,node/7060486574,Carrefour Saint Viateur,0
,-3.961907,5.3609493,node/7060486576,Warren Palmeraie,0
,-4.0184881,5.4208804,node/7066056999,Abobo Gare,0
,-4.0192654,5.4242953,node/7066057000,A l'Arrêt,0
,-4.0342335,5.4374636,node/7066057001,A la Pompe,0
,-4.0691039,5.4433257,node/7066057003,Carrefour N'Dotré,0
,-4.0692913,5.443419,node/7066057005,Carrefour N'Dotré,0
,-4.0678744,5.4434682,node/7066057006,Blé d'Oré,0
,-4.0653184,5.4435515,node/7066057007,Céleste,0
,-4.0636905,5.4436197,node/7066057008,Plaque Rouge,0
,-4.059904,5.4436954,node/7066057009,Carrefour Diallo,0
,-4.0555298,5.443826,node/7066057010,Saphirs,0
,-4.0180128,5.4217468,node/7066057012,Abobo Gare,0
,-3.9915461,5.3969777,node/7066086746,SODECI,0
,-3.9982422,5.3718141,node/7066086747,Sococé 2 Plateaux,0
,-4.0024044,5.3480868,node/7066086748,La vie,0
,-4.0025103,5.3470961,node/7066086749,Écoles des Architectes,0
,-4.0041921,5.3334295,node/7066086751,Mairie de Cocody,0
,-4.0044522,5.3329481,node/7066086752,Lycée Classique d'Abidjan,0
,-4.0036603,5.339732,node/7066086753,Carrefour Mermoz,0
,-4.0033861,5.3418979,node/7066086754,RTI,0
,-4.0011296,5.3582735,node/7066086755,BMW,0
,-3.9978513,5.3783072,node/7066239480,Carrefour Duncan,0
,-3.9860141,5.3844504,node/7066239481,Aghien sinsou,0
,-3.9823508,5.3836643,node/7066239483,Termunis Aghien,0
,-3.9851202,5.3842341,node/7066239484,Aghien sinsou,0
,-3.9824142,5.38365,node/7066277285,Termunis Aghien,0
,-4.0211061,5.4267083,node/7066312406,Abobo Gendarmerie,0
,-4.0400586,5.4383201,node/7066312407,Au Feu,0
,-4.0493647,5.4439813,node/7066312408,Agripac,0
,-4.0653548,5.4434869,node/7066312409,Céleste,0
,-4.0600615,5.443623,node/7066312410,Carrefour Diallo,0
,-4.067652,5.4433989,node/7066312411,Blé d'Oré,0
,-4.0692986,5.4423614,node/7066312412,Arrêt,0
,-4.0686671,5.4394681,node/7066312413,Lavage,0
,-4.0683965,5.437834,node/7066312414,Arrêt,0
,-4.0686605,5.4321703,node/7066312415,2ème Porte,0
,-4.0690669,5.4305892,node/7066312416,Première Porte,0
,-4.0800353,5.3697196,node/7066312418,Carrefour Zone,0
,-4.0803618,5.3695567,node/7066312420,Carrefour Zone,0
,-4.0777323,5.3744957,node/7066312421,Premier,0
,-4.078365,5.3889275,node/7066312422,Prison Civile,0
,-4.0804128,5.392648,node/7066312423,Barrage,0
,-4.0843471,5.4005297,node/7066312424,Cité Ado,0
,-4.0697767,5.4287382,node/7066312425,Garage,0
,-4.0686597,5.4325555,node/7066312426,Sotrapim,0
